customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,Region,ProfitabilityScore,CPI,CLV
1194-Bhjyc,Male,0,Yes,No,61,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,62.15,3778.85,No,Singapore,Asia,62.64,0.6264,4549.38
3663-Mitlp,Female,0,No,No,15,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.25,1457.25,Yes,UK,Europe,38.95,0.19475,1215.0
0906-Qvpms,Male,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),115.15,8349.45,No,UK,Europe,97.93,0.9793000000000001,9948.960000000001
9025-Zrpvr,Male,0,No,No,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,18.95,185.6,Yes,India,Asia,10.43,0.05215,136.44
1905-Oeilc,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.5,19.5,No,India,Asia,5.55,0.0555,23.4
7858-Gtzsp,Female,0,No,No,12,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,86.55,1066.9,No,Singapore,Asia,32.22,0.3222,1246.32
3285-Ucqvc,Female,0,No,No,37,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),28.6,973.55,Yes,Australia,Oceania,31.14,0.1557,846.5600000000001
6248-Bshkg,Male,0,Yes,Yes,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.4,1226.45,No,Australia,Oceania,43.28,0.4328,1493.2799999999997
4685-Tflls,Male,0,Yes,Yes,18,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.8,342.3,No,Singapore,Asia,16.18,0.1618,427.68
3470-Btgqo,Male,0,No,Yes,21,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,45.65,985.05,No,India,Asia,26.6,0.266,1150.3799999999999
1209-Vffoc,Male,0,Yes,Yes,68,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,56.4,3948.45,No,India,Asia,65.67,0.6567000000000001,4602.24
8224-Dwckx,Male,1,No,No,12,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),73.3,828.05,No,Australia,Oceania,28.04,0.2804,1055.5199999999998
5482-Plvpe,Female,1,No,No,2,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,24.35,41.85,Yes,USA,North America,7.41,0.03705,38.96000000000001
4553-Dvpzg,Female,0,Yes,No,62,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.35,6164.7,No,USA,North America,81.34,0.8134,7540.44
4902-Ohlsk,Female,1,No,No,29,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,98.65,2862.75,Yes,India,Asia,50.92,0.2546,2288.6800000000003
6917-Iayhd,Male,0,No,Yes,1,No,No Phone Service,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,No,Mailed Check,33.6,33.6,No,USA,North America,9.16,0.0916,40.32
0495-Zbngw,Male,1,Yes,No,5,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),79.9,343.95,Yes,Canada,North America,24.15,0.12075,319.6
8620-Rjpzn,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,20.7,20.7,No,Singapore,Asia,5.86,0.058600000000000006,24.84
7572-Kpvkk,Male,0,No,Yes,62,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,104.05,6590.5,No,Singapore,Asia,83.5,0.835,7741.319999999999
2642-Mawlj,Female,0,Yes,Yes,36,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.25,717.95,No,India,Asia,27.6,0.276,874.8
2357-Coqek,Female,1,No,No,28,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.3,2890.65,Yes,UK,Europe,51.64,0.2582,2313.92
7103-Zgvnt,Female,0,Yes,Yes,69,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,No,One Year,No,Credit Card (Automatic),73.7,4885.85,No,Australia,Oceania,73.83,0.7383,6102.36
3737-Gcspv,Female,0,Yes,No,11,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),96.2,1222.05,Yes,India,Asia,34.64,0.1732,846.5600000000001
2027-Wkxmw,Female,0,Yes,No,63,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,108.75,6871.7,No,USA,North America,86.21,0.8621,8221.5
7137-Naxml,Male,0,No,No,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.15,405.6,No,Australia,Oceania,19.27,0.19269999999999998,556.14
2428-Zmctb,Male,0,No,No,10,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),19.75,208.25,No,UK,Europe,11.26,0.11259999999999999,237.0
2961-Vnfkl,Female,0,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.95,1801.9,No,USA,North America,52.22,0.5222,2210.94
1768-Hnvgj,Female,1,No,No,45,Yes,Yes,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,70.05,3062.45,No,Canada,North America,53.28,0.5328,3782.7
6963-Kqyqb,Female,0,Yes,Yes,70,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,24.05,1764.75,No,USA,North America,51.06,0.5106,2020.1999999999998
5934-Rmpov,Female,0,No,Yes,22,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.75,1816.75,No,Canada,North America,39.91,0.39909999999999995,2237.4
1207-Blksa,Female,0,Yes,Yes,52,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,23.05,1255.1,No,Australia,Oceania,39.05,0.39049999999999996,1438.3200000000002
4088-Yldsu,Male,0,Yes,No,55,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,104.15,5743.05,Yes,Canada,North America,76.71,0.38354999999999995,4582.6
8316-Bbqay,Female,0,No,No,65,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),59.95,3921.1,No,Australia,Oceania,64.8,0.648,4676.099999999999
1166-Pqlgg,Female,0,Yes,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),19.55,1463.45,No,Australia,Oceania,49.99,0.4999,1689.1200000000001
3146-Jtqhr,Male,0,Yes,No,10,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.6,189.45,No,Australia,Oceania,11.16,0.1116,235.2
4291-Yzodp,Female,0,No,Yes,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.05,96.8,No,Australia,Oceania,9.29,0.0929,168.42
4395-Pzmsn,Male,1,No,No,5,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,85.55,408.5,No,Australia,Oceania,25.8,0.258,513.3
6427-Fefig,Female,0,Yes,Yes,24,Yes,Yes,Dsl,Yes,No,Yes,No,Yes,Yes,Two Year,No,Credit Card (Automatic),78.6,1846.65,No,USA,North America,39.57,0.3957,2263.68
0017-Iudmw,Female,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),116.8,8456.75,No,Australia,Oceania,98.72,0.9872,10091.52
8706-Hradd,Male,0,No,No,21,No,No Phone Service,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,43.55,1011.5,No,USA,North America,26.16,0.2616,1097.4599999999998
9955-Qopoy,Male,0,Yes,No,69,No,No Phone Service,Dsl,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),60.8,4263.4,No,Australia,Oceania,68.42,0.6842,5034.24
4385-Zkvnw,Male,0,Yes,Yes,44,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),54.9,2549.1,No,Canada,North America,47.12,0.47119999999999995,2898.72
5446-Dkwyw,Female,1,Yes,Yes,61,Yes,Yes,Dsl,No,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,65.2,3965.05,No,Australia,Oceania,64.06,0.6406000000000001,4772.64
2034-Cgrhz,Male,1,No,No,24,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),102.95,2496.7,Yes,UK,Europe,47.97,0.23985,1976.6400000000003
5797-Apwzc,Female,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,90.6,90.6,Yes,Australia,Oceania,23.76,0.1188,72.48
3683-Qkiue,Female,0,No,No,6,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),50.8,288.05,Yes,Australia,Oceania,17.16,0.0858,243.83999999999997
4228-Zgyuw,Male,0,No,No,4,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,90.05,368.1,Yes,Canada,North America,26.24,0.13119999999999998,288.16
9031-Zvqpt,Male,0,Yes,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,108.2,7840.6,No,Singapore,Asia,94.42,0.9442,9348.48
2990-Iajsv,Male,0,No,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),92.0,6632.75,No,Canada,North America,86.15,0.8615,7948.799999999999
8107-Kncim,Male,1,Yes,No,14,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.1,1013.35,No,UK,Europe,30.25,0.3025,1261.6799999999998
9027-Yfhqj,Male,0,No,No,7,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),25.05,152.95,No,Singapore,Asia,10.75,0.1075,210.42
5176-Ldkuh,Female,0,No,No,48,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Electronic Check,75.15,3772.65,No,India,Asia,58.68,0.5868,4328.64
4644-Obgfz,Male,0,Yes,Yes,55,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.5,1026.35,No,India,Asia,39.03,0.39030000000000004,1287.0
7926-Ijoou,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),19.3,19.3,No,UK,Europe,5.5,0.055,23.16
6480-Yagiy,Male,0,No,No,45,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),112.2,5031.85,No,Canada,North America,70.73,0.7073,6058.8
4029-Hpfvy,Male,0,No,No,3,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.3,220.4,No,USA,North America,20.19,0.20190000000000002,253.07999999999996
7602-Dbtou,Female,0,Yes,No,71,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.6,1416.5,No,UK,Europe,49.29,0.4929,1669.92
5345-Bmkwb,Male,0,Yes,No,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.25,158.35,No,Singapore,Asia,10.11,0.1011,194.4
3519-Zkxgg,Female,0,Yes,No,3,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.85,256.6,Yes,Singapore,Asia,21.72,0.10859999999999999,182.04
5457-Colht,Male,0,Yes,Yes,69,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),80.65,5542.55,No,Australia,Oceania,77.85,0.7785,6677.820000000001
6416-Tvaih,Male,0,Yes,Yes,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,68.5,68.5,Yes,India,Asia,18.1,0.09050000000000001,54.800000000000004
5451-Yhypw,Female,1,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),115.75,8443.7,No,Singapore,Asia,98.41,0.9841,10000.8
5108-Adxwo,Male,0,No,No,11,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,73.5,791.75,Yes,UK,Europe,27.41,0.13705,646.8000000000001
7998-Wnzem,Male,0,No,No,71,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),80.6,5708.2,No,Singapore,Asia,79.52,0.7951999999999999,6867.119999999999
3066-Rrjio,Female,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,69.95,69.95,Yes,UK,Europe,18.47,0.09234999999999999,55.96000000000001
4664-Njcms,Female,0,Yes,No,33,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),59.55,2016.3,No,USA,North America,40.34,0.40340000000000004,2358.18
0307-Bcopk,Female,0,No,No,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.05,326.65,No,Australia,Oceania,14.83,0.1483,365.76
7629-Wfglw,Female,1,Yes,No,56,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,No,Electronic Check,95.65,5471.75,No,India,Asia,74.18,0.7418,6427.68
2542-Hygiq,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),19.95,19.95,No,Singapore,Asia,5.66,0.056600000000000004,23.939999999999998
6715-Ofdbp,Male,0,No,No,5,Yes,No,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,70.05,346.4,Yes,UK,Europe,21.67,0.10835,280.2
5016-Lipdw,Male,0,Yes,Yes,57,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.4,1061.6,No,Canada,North America,40.23,0.4023,1326.9599999999998
6481-Lxpwl,Male,0,Yes,Yes,56,No,No Phone Service,Dsl,No,Yes,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),36.1,1971.5,No,India,Asia,47.04,0.4704,2425.92
1567-Dscic,Male,0,No,No,8,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,94.0,773.65,Yes,USA,North America,30.86,0.1543,601.6
2150-Uwtfy,Female,0,Yes,Yes,22,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,Month-To-Month,No,Mailed Check,61.15,1422.05,Yes,UK,Europe,32.58,0.1629,1076.24
6124-Acrhj,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.75,19.75,No,Australia,Oceania,5.61,0.056100000000000004,23.7
9362-Mwodr,Female,0,No,Yes,40,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),64.1,2460.35,No,Australia,Oceania,46.91,0.46909999999999996,3076.7999999999997
9975-Gpkzu,Male,0,Yes,Yes,46,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.75,856.5,No,USA,North America,33.5,0.335,1090.2
9625-Rzfuk,Male,0,Yes,Yes,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.7,1275.85,No,USA,North America,44.38,0.44380000000000003,1489.32
5153-Lxkdt,Male,0,Yes,Yes,68,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,110.2,7467.5,No,Australia,Oceania,91.41,0.9140999999999999,8992.32
5161-Ubzxi,Male,0,Yes,Yes,69,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),106.35,7261.75,No,Singapore,Asia,90.29,0.9029,8805.779999999999
1020-Jpqow,Female,0,Yes,No,56,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,No,Electronic Check,90.55,5116.6,No,Singapore,Asia,71.66,0.7166,6084.96
7919-Zodzz,Female,0,Yes,Yes,10,Yes,No,Dsl,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,65.9,660.05,No,UK,Europe,24.48,0.24480000000000002,790.8
0565-Jupyd,Male,0,No,No,63,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card (Automatic),104.5,6590.8,No,Canada,North America,84.17,0.8417,7900.2
6867-Acczi,Female,0,Yes,Yes,24,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,52.5,1208.15,No,UK,Europe,30.77,0.3077,1512.0
5939-Xaixz,Female,0,No,No,19,Yes,Yes,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,56.1,1033.9,No,Canada,North America,28.3,0.28300000000000003,1279.0800000000002
9054-Fownv,Male,0,Yes,Yes,22,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,88.75,1885.15,No,USA,North America,41.16,0.41159999999999997,2343.0
2683-Bpjso,Male,0,Yes,No,29,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,84.45,2467.1,Yes,India,Asia,45.97,0.22985,1959.2400000000002
2157-Mxbjs,Male,0,Yes,No,13,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,75.3,989.45,Yes,UK,Europe,29.66,0.1483,783.12
8207-Vvmyb,Female,0,Yes,No,70,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),26.0,2006.95,No,UK,Europe,52.39,0.5239,2184.0
9732-Eqmwy,Female,0,Yes,No,49,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,99.4,5025.0,No,Canada,North America,69.69,0.6969,5844.72
9360-Ahgnl,Female,1,Yes,No,43,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,109.55,4830.25,Yes,USA,North America,68.25,0.34125,3768.52
1087-Udsih,Female,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.6,59.75,Yes,USA,North America,6.82,0.0341,47.040000000000006
5269-Nrgdp,Male,0,Yes,Yes,42,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,No,Electronic Check,73.15,3088.25,No,Canada,North America,52.48,0.5247999999999999,3686.76
6195-Melti,Male,0,No,No,57,Yes,No,Dsl,No,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,54.65,3134.7,No,USA,North America,56.3,0.563,3738.0599999999995
5485-Wuywf,Male,1,No,No,2,Yes,No,Dsl,Yes,No,Yes,No,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),66.4,94.55,Yes,Australia,Oceania,18.21,0.09105,106.24000000000001
2121-Jafom,Female,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),115.55,8312.4,No,Singapore,Asia,97.91,0.9791,9983.52
8818-Dopvl,Female,1,No,No,46,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.45,4863.85,No,Australia,Oceania,68.74,0.6873999999999999,5765.639999999999
2632-Ucgvd,Male,1,Yes,No,66,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.05,6871.9,Yes,India,Asia,85.68,0.42840000000000006,5282.64
5445-Pzwgx,Male,0,No,No,62,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One Year,No,Electronic Check,102.0,6529.25,Yes,UK,Europe,82.77,0.41385,5059.200000000001
1227-Udmzr,Female,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),91.15,6637.9,No,India,Asia,85.96,0.8595999999999999,7875.36
5198-Hqaen,Male,0,Yes,Yes,35,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,89.7,3165.6,No,UK,Europe,53.04,0.5304,3767.3999999999996
9170-Cckou,Male,0,Yes,No,17,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-To-Month,No,Credit Card (Automatic),90.2,1454.15,Yes,Singapore,Asia,37.25,0.18625,1226.72
2167-Fqstq,Female,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,92.4,6786.1,No,USA,North America,86.78,0.8678,7983.36
2819-Gweni,Female,0,Yes,Yes,28,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.9,543.0,No,Australia,Oceania,22.46,0.22460000000000002,668.6399999999999
1043-Ycute,Male,0,Yes,No,56,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.15,1327.15,Yes,Canada,North America,42.05,0.21025,1126.72
3814-Mlaxc,Female,0,No,No,31,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),79.85,2404.15,Yes,Australia,Oceania,45.7,0.2285,1980.28
3572-Uuhrs,Male,0,No,No,45,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),18.85,867.3,No,Singapore,Asia,32.76,0.3276,1017.9000000000001
2692-Pfytj,Female,0,No,No,1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,25.75,25.75,No,India,Asia,7.15,0.07150000000000001,30.9
1226-Udfzr,Female,0,No,No,2,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,49.6,114.7,Yes,Canada,North America,14.04,0.0702,79.36000000000001
5955-Epoaz,Female,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.95,109.5,No,USA,North America,9.0,0.09,150.83999999999997
6821-Jpcdc,Female,0,Yes,No,48,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,97.05,4692.95,No,Singapore,Asia,67.4,0.674,5590.079999999999
8815-Lmflx,Male,0,Yes,Yes,25,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),25.4,546.85,No,Canada,North America,22.19,0.22190000000000001,762.0
9135-Hswoc,Male,0,Yes,Yes,64,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),19.7,1274.05,No,Singapore,Asia,44.93,0.4493,1512.9599999999998
8582-Krhpj,Male,0,No,No,50,No,No Phone Service,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,35.0,1782.4,No,Singapore,Asia,42.78,0.4278,2100.0
5811-Iwxym,Female,0,Yes,Yes,52,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),101.25,5301.1,No,USA,North America,72.78,0.7278,6318.0
7044-Yaacc,Male,1,Yes,No,4,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.2,280.35,No,UK,Europe,20.93,0.20929999999999999,336.96
8189-Xrike,Female,1,No,No,32,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,90.95,2897.95,No,Canada,North America,50.77,0.5077,3492.48
1506-Yjtyt,Male,0,Yes,Yes,45,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card (Automatic),73.85,3371.0,No,USA,North America,55.3,0.5529999999999999,3987.899999999999
4123-Dvhph,Male,0,Yes,No,9,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,88.05,801.3,No,Singapore,Asia,30.01,0.30010000000000003,950.9399999999998
6425-Yqllo,Female,1,Yes,No,66,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),105.95,6975.25,Yes,USA,North America,87.53,0.43765,5594.16
